forme	lemme	catégorie
repris	reprendre	VPARPMS
sa	son	DETPOSS
plume	plume	NCFS
.	.	PCTFORTE
Quand	quand	SUB
il	il	PPER3S
eut	avoir	VINDPS3S
fini	finir	VPARPMS
:	:	PCTFORTE
Bah	bah	INT
!	!	PCTFAIB
dit	dire	VINDP3S
-il	il	PPER3S
,	,	PCTFAIB
toutes	tout	ADJFP
les	le	DETDPIG
fautes	faute	NCFP
se	se	PPER3S
réparent	réparer	VINDP3P
.	.	PCTFORTE
Tu	tu	PPER2S
es	être	VINDP2S
plein	plein	ADJMS
d'	de	PREP
avenir	avenir	NCMS
.	.	PCTFORTE
Il	il	PPER3S
prononça	prononcer	VINDPS3S
ces	ce	DETDEM
mots	mot	NCMP
d'	de	PREP
une	un	DETIFS
voix	voix	NCFIN
si	si	ADV
nette	net	ADJFS
,	,	PCTFAIB
avec	avec	ADV
un	un	DETIMS
regard	regard	NCMS
si	si	ADV
pénétrant	pénétrant	ADJMS
,	,	PCTFAIB
qu'	que	SUB
Aristide	Aristide	NPMS
baissa	baisser	VINDPS3S
la	le	DETDFS
tête	tête	NCFS
,	,	PCTFAIB
sentant	sentir	VPARPRES
que	que	SUB
son	son	DETPOSS
frère	frère	NCMS
descendait	descendre	VINDI3S
au	à le	DETDMS
plus	plus	ADV
profond	profond	ADJMS
de	de	PREP
son	son	DETPOSS
être	être	NCMS
.	.	PCTFORTE
Celui-ci	celui-ci	PDS
continua	continuer	VINDPS3S
avec	avec	PREP
une	un	DETIFS
brutalité	brutalité	NCFS
amicale	amicale	NCFS
:	:	PCTFORTE
Tu	tu	PPER2S
viens	venir	VINDP2S
pour	pour	PREP
que	que	SUB
je	je	PPER1S
te	te	PPER2S
place	placer	VINDP1S
,	,	PCTFAIB
n'	ne	ADV
est	être	VINDP3S
-ce	ce	PDS
pas	pas	ADV
?	?	PCTFORTE
J'	je	PPER1S
ai	avoir	VINDP1S
déjà	déjà	ADV
songé	songer	VPARPMS
à	à	PREP
toi	toi	PPER2S
,	,	PCTFAIB
mais	mais	COO
je	je	PPER1S
n'	ne	ADV
ai	avoir	VINDP1S
encore	encore	ADV
rien	rien	PII
trouvé	trouvé	ADJMS
.	.	PCTFORTE
Tu	tu	PPER2S
comprends	comprendre	VINDP2S
,	,	PCTFAIB
je	je	PPER1S
ne	ne	ADV
puis	pouvoir	VINDP1S
te	te	PPER2S
mettre	mettre	VINF
n'	ne	ADV
importe	importer	VIMPP2S
où	où	PRI
.	.	PCTFORTE
Il	il	PPER3S
te	te	PPER2S
faut	falloir	VINDP3S
un	un	DETIMS
emploi	emploi	NCMS
où	où	PRI
tu	tu	PPER2S
fasses	faire	VSUBP2S
ton	ton	NCMS
affaire	affaire	NCFS
sans	sans	PREP
danger	danger	NCMS
pour	pour	PREP
toi	toi	PPER2S
ni	ni	COO
pour	pour	PREP
moi	moi	PPER1S
...	...	PCTFORTE
Ne	ne	ADV
te	te	PPER2S
récrie	récrier	VIMPP2S
pas	pas	ADV
,	,	PCTFAIB
nous	nous	PPER1P
sommes	être	VINDP1P
seuls	seul	ADJMP
,	,	PCTFAIB
nous	nous	PPER1P
pouvons	pouvoir	VINDP1P
nous	nous	PPER1P
dire	dire	VINF
certaines	certain	ADJIND
choses	chose	NCFP
...	...	PCTFORTE
Aristide	Aristide	NPMS
prit	prendre	VINDPS3S
le	le	DETDMS
parti	parti	NCMS
de	de	PREP
rire	rire	VINF
.	.	PCTFORTE
Oh	oh	INT
!	!	PCTFAIB
je	je	PPER1S
sais	savoir	VINDP1S
que	que	SUB
tu	tu	PPER2S
es	être	VINDP2S
intelligent	intelligent	ADJMS
,	,	PCTFAIB
poursuivit	poursuivre	VINDPS3S
Eugène	Eugène	NPMS
,	,	PCTFAIB
et	et	COO
que	que	SUB
tu	tu	PPER2S
ne	ne	ADV
commettrais	commettre	VCONP2S
plus	plus	ADV
une	un	DETIFS
sottise	sottise	NCFS
improductive	improductive	NCFS
...	...	PCTFORTE
Dès	dès	PREP
qu'	que	SUB
une	un	DETIFS
bonne	bon	ADJFS
occasion	occasion	NCFS
se	se	PPER3S
présentera	présenter	VINDF3S
,	,	PCTFAIB
je	je	PPER1S
te	te	PPER2S
caserai	caser	VINDF1S
.	.	PCTFORTE
Si	si	SUB
d'	de	PREP
ici	ici	ADV
là	là	ADV
tu	tu	PPER2S
avais	avoir	VINDI2S
besoin	besoin	NCMS
d'	de	PREP
une	un	DETIFS
pièce	pièce	NCFS
de	de	PREP
vingt	vingt	ADJNUM
francs	franc	NCMP
,	,	PCTFAIB
viens	venir	VIMPP2S
me	me	PPER1S
la	le	DETDFS
demander	demander	VINF
.	.	PCTFORTE
Ils	il	PPER3P
causèrent	causer	VINDPS3P
un	un	DETIMS
instant	instant	NCMS
de	de	PREP
l'	le	DETDFS
insurrection	insurrection	NCFS
du	de le	DETDMS
Midi	Midi	NPMS
,	,	PCTFAIB
dans	dans	PREP
laquelle	lequel	PRFS
leur	leur	DETPOSS
père	père	NCMS
avait	avoir	VINDI3S
gagné	gagner	VPARPMS
sa	son	DETPOSS
recette	recette	NCFS
particulière	particulier	ADJFS
.	.	PCTFORTE
Eugène	Eugène	NPMS
s'	se	PPER3S
habillait	habiller	VINDI3S
tout	tout	ADV
en	en	PREP
causant	causant	ADJMS
.	.	PCTFORTE
Dans	dans	PREP
la	le	DETDFS
rue	rue	NCFS
,	,	PCTFAIB
au	à le	DETDMS
moment	moment	NCMS
de	de	PREP
le	le	PPER3S
quitter	quitter	VINF
,	,	PCTFAIB
il	il	PPER3S
retint	retenir	VINDPS3S
son	son	DETPOSS
frère	frère	NCMS
un	un	DETIMS
instant	instant	NCMS
encore	encore	ADV
,	,	PCTFAIB
il	il	PPER3S
lui	lui	PPER3S
dit	dire	VINDP3S
à	à	PREP
voix	voix	NCFIN
plus	plus	ADV
basse	bas	ADJFS
:	:	PCTFORTE
Tu	tu	PPER2S
m'	me	PPER1S
obligeras	obliger	VINDF2S
en	en	PREP
ne	ne	ADV
battant	battre	VPARPRES
pas	pas	ADV
le	le	DETDMS
pavé	pavé	NCMS
et	et	COO
en	en	PREP
attendant	attendre	VPARPRES
tranquillement	tranquillement	ADV
chez	chez	PREP
toi	toi	PPER2S
l'	le	DETDMS
emploi	emploi	NCMS
que	que	PRI
je	je	PPER1S
te	te	PPER2S
promets	promettre	VINDP1S
...	...	PCTFORTE
Il	il	PPER3S
me	me	PPER1S
serait	être	VCONP3S
désagréable	désagréable	ADJSIG
de	de	PREP
voir	voir	VINF
mon	mon	DETPOSS
frère	frère	NCMS
faire	faire	VINF
antichambre	antichambre	NCFS
.	.	PCTFORTE
Aristide	Aristide	NPMS
avait	avoir	VINDI3S
du	du	DETDMS
respect	respect	NCMS
pour	pour	PREP
Eugène	Eugène	NPMS
,	,	PCTFAIB
qui	qui	PRI
lui	lui	PPER3S
semblait	sembler	VINDI3S
un	un	DETIMS
gaillard	gaillard	NCMS
hors	hors	PREP
ligne	ligne	NCFS
.	.	PCTFORTE
Il	il	PPER3S
ne	ne	ADV
lui	lui	PPER3S
pardonna	pardonner	VINDPS3S
pas	pas	ADV
ses	son	DETPOSS
défiances	défiance	NCFP
,	,	PCTFAIB
ni	ni	COO
sa	son	DETPOSS
franchise	franchise	NCFS
un	un	DETIMS
peu	peu	NCMIN
rude	rude	ADJSIG
;	;	PCTFORTE
mais	mais	COO
il	il	PPER3S
alla	aller	VINDPS3S
docilement	docilement	ADV
s'	se	PPER3S
enfermer	enfermer	VINF
rue	rue	NCFS
Saint-	saint-	PCTFORTE
Jacques	Jacques	NPMS
.	.	PCTFORTE
Il	il	PPER3S
était	être	VINDI3S
venu	venir	VPARPMS
avec	avec	PREP
cinq	cinq	NCI
cents	cent	NCPIG
francs	franc	ADJMP
que	que	PRI
lui	lui	PPER3S
avait	avoir	VINDI3S
prêtés	prêter	VPARPMP
le	le	DETDMS
père	père	NCMS
de	de	PREP
sa	son	DETPOSS
femme	femme	NCFS
.	.	PCTFORTE
Les	le	DETDPIG
frais	frais	NCMIN
du	de le	DETDMS
voyage	voyage	NCMS
payés	payé	ADJMP
,	,	PCTFAIB
il	il	PPER3S
fit	faire	VINDPS3S
durer	durer	VINF
un	un	DETIMS
mois	mois	NCMIN
les	le	DETDPIG
trois	trois	NCI
cents	cent	ADJNUM
francs	franc	NCMP
qui	qui	PRI
lui	lui	PPER3S
restaient	rester	VINDI3P
.	.	PCTFORTE
Angèle	Angèle	NPFS
était	être	VINDI3S
une	un	DETIFS
grosse	gros	NCFS
mangeuse	mangeur	NCFS
;	;	PCTFORTE
elle	elle	PPER3S
crut	croire	VINDPS3S
,	,	PCTFAIB
en	en	PREP
outre	outre	NCFS
,	,	PCTFAIB
devoir	devoir	VINF
rafraîchir	rafraîchir	VINF
sa	son	DETPOSS
toilette	toilette	NCFS
de	de	PREP
gala	gala	NCMS
par	par	PREP
une	un	DETIFS
garniture	garniture	NCFS
de	de	PREP
rubans	ruban	NCMP
mauves	mauve	NCPIG
.	.	PCTFORTE
Ce	ce	DETDEM
mois	mois	NCMIN
d'	de	PREP
attente	attente	NCFS
parut	paraître	VINDPS3S
interminable	interminable	ADJSIG
à	à	PREP
Aristide	Aristide	NPMS
.	.	PCTFORTE
L'	le	DETDFS
impatience	impatience	NCFS
le	le	PPER3S
brûlait	brûler	VINDI3S
.	.	PCTFORTE
Lorsqu'	lorsque	SUB
il	il	PPER3S
se	se	PPER3S
mettait	mettre	VINDI3S
à	à	PREP
la	le	DETDFS
fenêtre	fenêtre	NCFS
,	,	PCTFAIB
et	et	COO
qu'	que	SUB
il	il	PPER3S
sentait	sentir	VINDI3S
sous	sous	PREP
lui	lui	PPER3S
le	le	DETDMS
labeur	labeur	NCMS
géant	géant	ADJMS
de	de	PREP
Paris	Paris	NPHSIG
,	,	PCTFAIB
il	il	PPER3S
lui	lui	PPER3S
prenait	prendre	VINDI3S
des	un	DETDPIG
envies	envie	NCFP
folles	fou	ADJFP
de	de	PREP
se	se	PPER3S
jeter	jeter	VINF
d'	de	PREP
un	un	DETIMS
bond	bond	NCMS
dans	dans	PREP
la	le	DETDFS
fournaise	fournaise	NCFS
,	,	PCTFAIB
pour	pour	PREP
y	y	PPER3S
pétrir	pétrir	VINF
l'	le	DETDMS
or	or	NCMS
de	de	PREP
ses	son	DETPOSS
mains	main	NCFP
fiévreuses	fiévreux	ADJFP
,	,	PCTFAIB
comme	comme	SUB
une	un	DETIFS
cire	cir	NCFS
molle	mou,mol	ADJFS
.	.	PCTFORTE
Il	il	PPER3S
aspirait	aspirer	VINDI3S
ces	ce	DETDEM
souffles	souffle	NCMP
encore	encore	ADV
vagues	vague	ADJPIG
qui	qui	PRI
montaient	monter	VINDI3P
de	de	PREP
la	le	DETDFS
grande	grand	ADJFS
cité	cité	NCFS
,	,	PCTFAIB
ces	ce	DETDEM
souffles	souffle	NCMP
de	de	PREP
l'	le	DETDMS
Empire	empire	NCMS
naissant	naissant	ADJMS
,	,	PCTFAIB
où	où	PRI
traînaient	traîner	VINDI3P
déjà	déjà	ADV
des	un	DETDPIG
odeurs	odeur	NCFP
d'	de	PREP
alcôves	alcôve	NCFP
et	et	COO
de	de	PREP
tripots	tripot	NCMP
financiers	financier	ADJMP
,	,	PCTFAIB
des	de le	DETDPIG
chaleurs	chaleur	NCFP
de	de	PREP
jouissance	jouissance	NCFS
.	.	PCTFORTE
Les	le	DETDPIG
fumets	fumet	NCMP
légers	léger	ADJMP
qui	qui	PRI
lui	lui	PPER3S
arrivaient	arriver	VINDI3P
lui	lui	PPER3S
disaient	dire	VINDI3P
qu'	que	SUB
il	il	PPER3S
était	être	VINDI3S
sur	sur	PREP
la	le	DETDFS
bonne	bonne	NCFS
piste	pist	NCFS
,	,	PCTFAIB
que	que	SUB
le	le	DETDMS
gibier	gibier	NCMS
courait	courir	VINDI3S
devant	devant	PREP
lui	lui	PPER3S
,	,	PCTFAIB
que	que	SUB
la	le	DETDFS
grande	grand	ADJFS
chasse	chasse	NCFS
impériale	impérial	ADJFS
,	,	PCTFAIB
la	le	DETDFS
chasse	chasse	NCFS
aux	à le	DETDPIG
aventures	aventure	NCFP
,	,	PCTFAIB
aux	à le	DETDPIG
femmes	femme	NCFP
,	,	PCTFAIB
aux	à le	DETDPIG
millions	million	NCMP
,	,	PCTFAIB
commençait	commencer	VINDI3S
enfin	enfin	ADV
.	.	PCTFORTE
Ses	son	DETPOSS
narines	narine	NCFP
battaient	battre	VINDI3P
,	,	PCTFAIB
son	son	DETPOSS
instinct	instinct	NCMS
de	de	PREP
bête	bête	NCFS
affamée	affamé	ADJFS
saisissait	saisir	VINDI3S
merveilleusement	merveilleusement	ADV
au	à le	DETDMS
passage	passage	NCMS
les	le	DETDPIG
moindres	moindre	ADJPIG
indices	indice	NCMP
de	de	PREP
la	le	DETDFS
curée	curée	NCFS
chaude	chaud	ADJFS
dont	dont	PRI
la	le	DETDFS
ville	ville	NCFS
allait	aller	VINDI3S
être	être	VINF
le	le	DETDMS
théâtre	théâtre	NCMS
.	.	PCTFORTE
Deux	deux	ADJNUM
fois	fois	NCFIN
,	,	PCTFAIB
il	il	PPER3S
alla	aller	VINDPS3S
chez	chez	PREP
son	son	DETPOSS
frère	frère	NCMS
,	,	PCTFAIB
pour	pour	PREP
activer	activer	VINF
ses	son	DETPOSS
démarches	démarche	NCFP
.	.	PCTFORTE
Eugène	Eugène	NPMS
l'	le	PPER3S
accueillit	accueillir	VINDPS3S
avec	avec	ADV
brusquerie	brusquerie	NCFS
,	,	PCTFAIB
lui	lui	PPER3S
répétant	répéter	VPARPRES
qu'	que	SUB
il	il	PPER3S
ne	ne	ADV
l'	le	PPER3S
oubliait	oublier	VINDI3S
pas	pas	ADV
,	,	PCTFAIB
mais	mais	COO
qu'	que	SUB
il	il	PPER3S
fallait	falloir	VINDI3S
attendre	attendre	VINF
.	.	PCTFORTE
Il	il	PPER3S
reçut	recevoir	VINDPS3S
enfin	enfin	ADV
une	un	DETIFS
lettre	lettre	NCFS
qui	qui	PRI
le	le	PPER3S
priait	prier	VINDI3S
de	de	PREP
passer	passer	VINF
rue	rue	NCFS
de	de	PREP
Penthièvre	Penthièvre	NPMS
.	.	PCTFORTE
Il	il	PPER3S
y	y	ADV
alla	aller	VINDPS3S
,	,	PCTFAIB
le	le	DETDMS
coeur	coeur	NCMS
battant	battant	ADJMS
à	à	PREP
grands	grand	ADJMP
coups	coup	NCMP
,	,	PCTFAIB
comme	comme	SUB
à	à	PREP
un	un	PIMS
rendez	rendre	VIMPP2P
-vous	vous	PPER2P
d'	de	PREP
amour	amour	NCMS
.	.	PCTFORTE
Il	il	PPER3S
trouva	trouver	VINDPS3S
Eugène	Eugène	NPMS
devant	devant	ADV
son	son	DETPOSS
éternelle	éternel	NCFS
petite	petit	ADJFS
table	tabler	VINDP3S
noire	noir	ADJFS
,	,	PCTFAIB
dans	dans	PREP
la	le	DETDFS
grande	grand	NCFS
pièce	pièce	NCFS
glacée	glacé	ADJFS
qui	qui	PRI
lui	lui	PPER3S
servait	servir	VINDI3S
de	de	PREP
bureau	bureau	NCMS
.	.	PCTFORTE
Dès	dès	PREP
qu'	que	SUB
il	il	PPER3S
l'	le	PPER3S
aperçut	apercevoir	VINDPS3S
,	,	PCTFAIB
l'	le	DETDMS
avocat	avocat	NCMS
lui	lui	PPER3S
tendit	tendre	VINDPS3S
un	un	DETIMS
papier	papier	NCMS
,	,	PCTFAIB
en	en	PREP
disant	dire	VPARPRES
:	:	PCTFORTE
Tiens	tenir	VIMPP2S
,	,	PCTFAIB
j'	je	PPER1S
ai	avoir	VINDP1S
reçu	recevoir	VPARPMS
ton	ton	DETPOSS
affaire	affaire	NCFS
hier	hier	ADV
.	.	PCTFORTE
Tu	tu	PPER2S
es	être	VINDP2S
nommé	nommer	VPARPMS
commissaire	commissaire	NCSIG
adjoint	adjoindre	VPARPMS
à	à	PREP
l'	le	DETDMS
Hôtel	hôtel	NCMS
de	de	PREP
Ville	ville	NCFS
.	.	PCTFORTE
Tu	tu	PPER2S
auras	avoir	VINDF2S
deux	deux	ADJNUM
mille	mille	ADJNUM
quatre	quatre	ADJNUM
cents	cent	NCPIG
francs	franc	ADJMP
d'	de	PREP
appointements	appointement	NCMP
.	.	PCTFORTE
Aristide	Aristide	NPMS
était	être	VINDI3S
resté	rester	VPARPMS
debout	debout	ADV
.	.	PCTFORTE
Il	il	PPER3S
blêmit	blêmir	VINDP3S
et	et	COO
ne	ne	ADV
prit	prendre	VINDPS3S
pas	pas	ADV
le	le	DETDMS
papier	papier	NCMS
,	,	PCTFAIB
croyant	croire	VPARPRES
que	que	SUB
son	son	DETPOSS
frère	frère	NCMS
se	se	PPER3S
moquait	moquer	VINDI3S
de	de	PREP
lui	lui	PPER3S
.	.	PCTFORTE
Il	il	PPER3S
avait	avoir	VINDI3S
espéré	espérer	VPARPMS
au	à le	DETDMS
moins	moins	ADV
une	un	DETIFS
place	place	NCFS
de	de	PREP
six	six	NCI
mille	mille	ADJNUM
francs	franc	NCMP
.	.	PCTFORTE
Eugène	Eugène	NPMS
,	,	PCTFAIB
devinant	deviner	VPARPRES
ce	ce	PDS
qui	qui	PRI
passait	passer	VINDI3S
en	en	PREP
lui	lui	PPER3S
,	,	PCTFAIB
tourna	tourner	VINDPS3S
sa	son	DETPOSS
chaise	chaise	NCFS
,	,	PCTFAIB
et	et	COO
se	se	PPER3S
croisant	croiser	VPARPRES
les	le	DETDPIG
bras	bras	NCMIN
:	:	PCTFORTE
Serais	être	VCONP2S
-tu	tu	PPER2S
un	un	DETIMS
sot	sot	NCMS
?	?	PCTFAIB
demanda	demander	VINDPS3S
-t	t	NCFS
-il	il	PPER3S
avec	avec	PREP
quelque	quelque	ADV
colère	colère	NCFS
...	...	PCTFORTE
Tu	tu	PPER2S
fais	faire	VINDP2S
des	un	DETDPIG
rêves	rêve	NCMP
de	de	PREP
fille	fille	NCFS
,	,	PCTFAIB
n'	ne	ADV
est	être	VINDP3S
-ce	ce	PDS
pas	pas	ADV
?	?	PCTFORTE
Tu	tu	PPER2S
voudrais	vouloir	VCONP2S
habiter	habiter	VINF
un	un	DETIMS
bel	bel	ADJMS
appartement	appartement	NCMS
,	,	PCTFAIB
avoir	avoir	VINF
des	de le	DETDPIG
domestiques	domestique	ADJPIG
,	,	PCTFAIB
bien	bien	ADV
manger	manger	VINF
,	,	PCTFAIB
dormir	dormir	VINF
dans	dans	PREP
la	le	DETDFS
soie	soie	NCFS
,	,	PCTFAIB
te	te	PPER2S
satisfaire	satisfaire	VINF
tout	tout	ADV
de	de	PREP
suite	suite	NCFS
aux	à le	DETDPIG
bras	bras	NCMIN
de	de	PREP
la	le	DETDFS
première	premier	NCFS
venue	venir	VPARPFS
,	,	PCTFAIB
dans	dans	PREP
un	un	DETIMS
boudoir	boudoir	NCMS
meublé	meublé	ADJMS
en	en	PREP
deux	deux	ADJNUM
heures	heure	NCFP
...	...	PCTFORTE
Toi	toi	PPER2S
et	et	COO
tes	ton	DETPOSS
pareils	pareil	NCMP
,	,	PCTFAIB
si	si	ADV
nous	nous	PPER1P
vous	vous	PPER2P
laissions	laisser	VINDI1P
faire	faire	VINF
,	,	PCTFAIB
vous	vous	PPER2P
videriez	vider	VCONP2P
les	le	DETDPIG
coffres	coffre	NCMP
avant	avant	PREP
même	même	ADV
qu'	que	ADV
ils	il	PPER3P
fussent	être	VSUBI3P
pleins	plein	ADJMP
.	.	PCTFORTE
Eh	eh	INT
!	!	PCTFAIB
bon	bon	ADJMS
Dieu	dieu	NCMS
!	!	PCTFAIB
aie	avoir	VIMPP2S
quelque	quelque	ADV
patience	patience	NCFS
!	!	PCTFORTE
Vois	voir	VIMPP2S
comme	comme	SUB
je	je	PPER1S
vis	voir	VINDPS1S
,	,	PCTFAIB
et	et	COO
prends	prendre	VIMPP2S
au	à le	DETDMS
moins	moins	ADV
la	le	DETDFS
peine	peine	NCFS
de	de	PREP
te	te	PPER2S
baisser	baisser	VINF
pour	pour	PREP
ramasser	ramasser	VINF
une	un	PIFS
fortune	fortune	NCFS
.	.	PCTFORTE
Il	il	PPER3S
parlait	parler	VINDI3S
avec	avec	PREP
un	un	DETIMS
mépris	mépris	NCMIN
profond	profond	ADJMS
des	de le	DETDPIG
impatiences	impatience	NCFP
d'	de	PREP
écolier	écolier	NCMS
de	de	PREP
son	son	DETPOSS
frère	frère	NCMS
.	.	PCTFORTE
On	on	PPER3S
sentait	sentir	VINDI3S
,	,	PCTFAIB
dans	dans	PREP
sa	son	DETPOSS
parole	parole	NCFS
rude	rude	ADJSIG
,	,	PCTFAIB
des	un	DETDPIG
ambitions	ambition	NCFP
plus	plus	ADV
hautes	haut	ADJFP
,	,	PCTFAIB
des	un	DETDPIG
désirs	désir	NCMP
de	de	PREP
puissance	puissance	NCFS
pure	pur	ADJFS
;	;	PCTFORTE
ce	ce	DETDEM
naïf	naïf	ADJMS
appétit	appétit	NCMS
de	de	PREP
l'	le	DETDMS
argent	argent	NCMS
devait	devoir	VINDI3S
lui	lui	PPER3S
paraître	paraître	VINF
bourgeois	bourgeois	ADJMIN
et	et	COO
puéril	puéril	ADJMS
.	.	PCTFORTE
Il	il	PPER3S
continua	continuer	VINDPS3S
d'	de	PREP
une	un	DETIFS
voix	voix	NCFIN
plus	plus	ADV
douce	doux	ADJFS
,	,	PCTFAIB
avec	avec	PREP
un	un	DETIMS
fin	fin	NCFS
sourire	sourire	NCMS
:	:	PCTFORTE
Certes	certes	ADV
,	,	PCTFAIB
tes	ton	DETPOSS
dispositions	disposition	NCFP
sont	être	VINDP3P
excellentes	excellent	ADJFP
,	,	PCTFAIB
et	et	COO
je	je	PPER1S
n'	ne	ADV
ai	avoir	VINDP1S
garde	garde	NCFS
de	de	PREP
les	le	PPER3P
contrarier	contrarier	VINF
.	.	PCTFORTE
Les	le	DETDPIG
hommes	homme	NCMP
comme	comme	SUB
toi	toi	PPER2S
sont	être	VINDP3P
précieux	précieux	ADJMIN
.	.	PCTFORTE
Nous	nous	PPER1P
comptons	compter	VINDP1P
bien	bien	ADV
choisir	choisir	VINF
nos	notre	DETPOSS
bons	bon	NCMP
amis	ami	ADJMP
parmi	parmi	PREP
les	le	DETDPIG
plus	plus	ADV
affamés	affamé	ADJMP
.	.	PCTFORTE
Va	aller	VINDP3S
,	,	PCTFAIB
sois	être	VIMPP2S
tranquille	tranquille	ADJSIG
,	,	PCTFAIB
nous	nous	PPER1P
tiendrons	tenir	VINDF1P
table	tabl	NCFS
ouverte	ouvert	ADJFS
,	,	PCTFAIB
et	et	COO
les	le	DETDPIG
plus	plus	ADV
grosses	gros	ADJFP
faims	faim	NCFP
seront	être	VINDF3P
satisfaites	satisfaire	VPARPFP
.	.	PCTFORTE
C'	ce	PDS
est	être	VINDP3S
encore	encore	ADV
la	le	DETDFS
méthode	méthode	NCFS
la	le	DETDFS
plus	plus	ADV
commode	commode	NCFS
pour	pour	PREP
régner	régner	VINF
...	...	PCTFORTE
Mais	mais	COO
,	,	PCTFAIB
par	par	PREP
grâce	grâce	NCFS
,	,	PCTFAIB
attends	attendre	VIMPP2S
que	que	SUB
la	le	DETDFS
nappe	nappe	NCFS
soit	être	VSUBP3S
mise	mettre	VPARPFS
,	,	PCTFAIB
et	et	COO
,	,	PCTFAIB
si	si	ADV
tu	tu	PPER2S
m'	me	PPER1S
en	en	PPER3S
crois	croire	VIMPP2S
,	,	PCTFAIB
donne	donner	VIMPP2S
-toi	toi	PPER2S
la	le	DETDFS
peine	peine	NCFS
d'	de	PREP
aller	aller	VINF
chercher	chercher	VINF
toi-même	toi-même	PPER2S
ton	ton	DETPOSS
couvert	couvert	NCMS
à	à	PREP
l'	le	DETDMS
office	office	NCMS
.	.	PCTFORTE
Aristide	Aristide	NPMS
restait	rester	VINDI3S
sombre	sombre	ADJSIG
.	.	PCTFORTE
Les	le	DETDPIG
comparaisons	comparaison	NCFP
aimables	aimable	ADJPIG
de	de	PREP
son	son	DETPOSS
frère	frère	NCMS
ne	ne	ADV
le	le	PPER3S
déridaient	dérider	VINDI3P
pas	pas	ADV
.	.	PCTFORTE
Alors	alors	ADV
celui-ci	celui-ci	PDS
céda	céder	VINDPS3S
de	de	PREP
nouveau	nouveau	NCMS
à	à	PREP
la	le	DETDFS
colère	colère	NCFS
:	:	PCTFORTE
Tiens	tenir	VIMPP2S
!	!	PCTFAIB
s'	se	PPER3S
écria	écrier	VINDPS3S
-t	t	NCFS
-il	il	PPER3S
,	,	PCTFAIB
j'	je	PPER1S
en	en	PPER3S
reviens	revenir	VINDP1S
à	à	PREP
ma	mon	DETPOSS
première	premier	ADJORD
opinion	opinion	NCFS
:	:	PCTFORTE
tu	tu	PPER2S
es	être	VINDP2S
un	un	DETIMS
sot	sot	NCMS
...	...	PCTFORTE
Eh	eh	INT
!	!	PCTFAIB
qu'	que	SUB
espéraistu	espéraistu	NCI
donc	donc	COO
,	,	PCTFAIB
que	que	SUB
croyais	croire	VINDI2S
-tu	tu	PPER2S
donc	donc	COO
que	que	SUB
j'	je	PPER1S
allais	aller	VINDI1S
faire	faire	VINF
de	de	PREP
ton	ton	NCMS
illustre	illustre	ADJSIG
personne	personne	NCFS
?	?	PCTFORTE
Tu	tu	PPER2S
n'	ne	ADV
as	avoir	VINDP2S
même	même	ADV
pas	pas	ADV
eu	avoir	VPARPMS
le	le	DETDMS
courage	courage	NCMS
de	de	PREP
finir	finir	VINF
ton	ton	DETPOSS
droit	droit	NCMS
,	,	PCTFAIB
tu	tu	PPER2S
t'	te	PPER2S
es	être	VINDP2S
enterré	enterrer	VPARPMS
pendant	pendant	PREP
dix	dix	ADJNUM
ans	an	NCMP
dans	dans	PREP
une	un	DETIFS
misérable	misérable	ADJSIG
place	place	NCFS
de	de	PREP
commis	commis	NCMIN
de	de	PREP
sous-préfecture	sous-préfecture	NCFS
,	,	PCTFAIB
tu	tu	PPER2S
m'	me	PPER1S
arrives	arriver	VINDP2S
avec	avec	PREP
une	un	DETIFS
détestableréputation	détestableréputation	NCI
de	de	PREP
républicain	républicain	NCMS
que	que	SUB
le	le	DETDMS
coup	coup	NCMS
d'	de	PREP
État	état	NCMS
a	avoir	VINDP3S
pu	pouvoir	VPARPMS
seul	seul	ADJMS
convertir	convertir	VINF
...	...	PCTFORTE
Crois	croire	VINDP2S
-tu	tu	PPER2S
qu'	que	SUB
il	il	PPER3S
y	y	PPER3S
ait	avoir	VSUBP3S
en	en	PREP
toi	toi	PPER2S
l'	le	PPER3S
étoffe	étoffer	VINDP3S
d'	de	PREP
un	un	DETIMS
ministre	ministre	NCSIG
,	,	PCTFAIB
avec	avec	PREP
de	de	PREP
pareilles	pareil	ADJFP
notes	note	NCFP
...	...	PCTFORTE
Oh	oh	INT
!	!	PCTFAIB
je	je	PPER1S
sais	savoir	VINDP1S
,	,	PCTFAIB
tu	tu	PPER2S
as	avoir	VINDP2S
pour	pour	PREP
toi	toi	PPER2S
ton	ton	DETPOSS
envie	envie	NCFS
farouche	farouche	ADJSIG
d'	de	PREP
arriver	arriver	VINF
par	par	PREP
tous	tout	ADJMP
les	le	DETDPIG
moyens	moyen	NCMP
possibles	possible	ADJPIG
.	.	PCTFORTE
C'	ce	PDS
est	être	VINDP3S
une	un	DETIFS
grande	grand	NCFS
vertu	vertu	NCFS
,	,	PCTFAIB
j'	je	PPER1S
en	en	PPER3S
conviens	convenir	VINDP1S
,	,	PCTFAIB
et	et	COO
c'	ce	PDS
est	être	VINDP3S
à	à	PREP
elle	elle	PPER3S
que	que	SUB
j'	je	PPER1S
ai	avoir	VINDP1S
eu	avoir	VPARPMS
égard	égard	NCMS
en	en	PREP
te	te	PPER2S
faisant	faire	VPARPRES
entrer	entrer	VINF
à	à	PREP
la	le	DETDFS
