forme	lemme	catégorie
se	se	PPER3S
remit	remettre	VINDPS3S
debout	debout	ADV
,	,	PCTFAIB
en	en	PREP
s'	se	PPER3S
écriant	écrier	VPARPRES
:	:	PCTFORTE
Ah	ah	INT
!	!	PCTFAIB
c'	ce	PDS
est	être	VINDP3S
la	le	DETDFS
Normande	normande	NCFS
qu'	que	PRI
on	on	PPER3S
envoie	envoyer	VINDP3S
maintenant	maintenant	ADV
.	.	PCTFORTE
Tant	tant	ADV
pis	pis	ADJINV
!	!	PCTFAIB
la	le	DETDFS
Normande	normand	NCFS
payera	payer	VINDF3S
pour	pour	PREP
les	le	DETDPIG
autres	autre	PIPIG
.	.	PCTFORTE
Une	un	DETIFS
grande	grand	ADJFS
brune	brune	NCFS
poussait	pousser	VINDI3S
la	le	DETDFS
porte	porte	NCFS
de	de	PREP
la	le	DETDFS
boutique	boutique	NCFS
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
la	le	DETDFS
belle	beau	NCFS
poissonnière	poissonnier	NCFS
,	,	PCTFAIB
Louise	Louise	NPHSIG
Méhudin	Méhudin	NPI
,	,	PCTFAIB
dite	dire	VPARPFS
la	le	DETDFS
Normande	normande	NCFS
.	.	PCTFORTE
Elle	elle	PPER3S
avait	avoir	VINDI3S
une	un	DETIFS
beauté	beauté	NCFS
hardie	hardi	ADJHFS
,	,	PCTFAIB
très	très	ADV
-blanche	blanc	ADJFS
et	et	COO
délicate	délicat	ADJFS
de	de	PREP
peau	peau	NCFS
,	,	PCTFAIB
presque	presque	ADV
aussi	aussi	ADV
forte	fort	ADJFS
que	que	ADV
Lisa	Lisa	NPFS
,	,	PCTFAIB
mais	mais	COO
d'	de	PREP
oeil	oeil	NCMS
plus	plus	ADV
effronté	effronté	ADJMS
et	et	COO
de	de	PREP
poitrine	poitrine	NCFS
plus	plus	ADV
vivante	vivant	ADJFS
.	.	PCTFORTE
Elle	elle	PPER3S
entra	entrer	VINDPS3S
,	,	PCTFAIB
cavalière	cavalier	NCFS
,	,	PCTFAIB
avec	avec	PREP
sa	son	DETPOSS
chaîne	chaîne	NCFS
d'	de	PREP
or	or	NCMS
sonnant	sonnant	ADJMS
sur	sur	PREP
son	son	DETPOSS
tablier	tablier	NCMS
,	,	PCTFAIB
ses	son	DETPOSS
cheveux	cheveu	NCMP
nus	nu	ADJMP
peignés	peigné	ADJMP
à	à	PREP
la	le	DETDFS
mode	mode	NCFS
,	,	PCTFAIB
son	son	DETPOSS
noeud	noeud	NCMS
de	de	PREP
gorge	gorge	NCFS
,	,	PCTFAIB
un	un	DETIMS
noeud	noeud	NCMS
de	de	PREP
dentelle	dentelle	NCFS
qui	qui	PRI
faisait	faire	VINDI3S
d'	de	PREP
elle	elle	PPER3S
une	un	PIFS
des	de le	DETDPIG
reines	reine	NCFP
coquettes	coquet	ADJFP
des	de le	DETDPIG
Halles	halle	NCFP
.	.	PCTFORTE
Elle	elle	PPER3S
portait	porter	VINDI3S
une	un	DETIFS
vague	vague	ADJSIG
odeur	odeur	NCFS
de	de	PREP
marée	marée	NCFS
;	;	PCTFORTE
et	et	COO
,	,	PCTFAIB
sur	sur	PREP
une	un	PIFS
de	de	PREP
ses	son	DETPOSS
mains	main	NCFP
,	,	PCTFAIB
près	près	PREP
du	de le	DETDMS
petit	petit	ADJMS
doigt	doigt	NCMS
,	,	PCTFAIB
il	il	PPER3S
y	y	PPER3S
avait	avoir	VINDI3S
une	un	DETIFS
écaille	écaille	NCFS
de	de	PREP
hareng	hareng	NCHMS
,	,	PCTFAIB
qui	qui	PRI
mettait	mettre	VINDI3S
là	là	ADV
une	un	ADJNUM
mouche	mouche	NCFS
de	de	PREP
nacre	nacre	NCFS
.	.	PCTFORTE
Les	le	DETDPIG
deux	deux	ADJNUM
femmes	femme	NCFP
,	,	PCTFAIB
ayant	avoir	VPARPRES
habité	habiter	VPARPMS
la	le	DETDFS
même	même	ADJSIG
maison	maison	NCFS
,	,	PCTFAIB
rue	rue	NCFS
Pirouette	pirouette	NCFS
,	,	PCTFAIB
étaient	être	VINDI3P
des	un	DETDPIG
amies	ami	NCFP
intimes	intime	ADJPIG
,	,	PCTFAIB
très	très	ADV
-liées	lier	VPARPFP
par	par	PREP
une	un	DETIFS
pointe	pointe	NCFS
de	de	PREP
rivalité	rivalité	NCFS
qui	qui	PRI
les	le	PPER3P
faisait	faire	VINDI3S
s'	se	PPER3S
occuper	occuper	VINF
l' une	l'une	PIFS
de	de	PREP
l'	le	DETDMS
autre	autre	PISIG
,	,	PCTFAIB
continuellement	continuellement	ADV
.	.	PCTFORTE
Dans	dans	PREP
le	le	DETDMS
quartier	quartier	NCMS
,	,	PCTFAIB
on	on	PPER3S
disait	dire	VINDI3S
la	le	DETDFS
belle	beau	NCFS
Normande	normand	ADJFS
,	,	PCTFAIB
comme	comme	SUB
on	on	PPER3S
disait	dire	VINDI3S
la	le	DETDFS
belle	beau	ADJFS
Lisa	Lisa	NPFS
.	.	PCTFORTE
Cela	cela	PDS
les	le	PPER3P
opposait	opposer	VINDI3S
,	,	PCTFAIB
les	le	PPER3P
comparait	comparer	VINDI3S
,	,	PCTFAIB
les	le	PPER3P
forçait	forcer	VINDI3S
à	à	PREP
soutenir	soutenir	VINF
chacune	chacun	PIFS
sa	son	DETPOSS
renommée	renommée	NCFS
de	de	PREP
beauté	beauté	NCFS
.	.	PCTFORTE
En	en	PREP
se	se	PPER3S
penchant	pencher	VPARPRES
un	un	DETIMS
peu	peu	NCMIN
,	,	PCTFAIB
la	le	DETDFS
charcutière	charcutier	NCFS
,	,	PCTFAIB
de	de	PREP
son	son	DETPOSS
comptoir	comptoir	NCMS
,	,	PCTFAIB
apercevait	apercevoir	VINDI3S
dans	dans	PREP
le	le	DETDMS
pavillon	pavillon	NCMS
,	,	PCTFAIB
en	en	PREP
face	face	NCFS
,	,	PCTFAIB
la	le	DETDFS
poissonnière	poissonnier	NCFS
,	,	PCTFAIB
au	à le	DETDMS
milieu	milieu	NCMS
de	de	PREP
ses	son	DETPOSS
saumons	saumon	NCMP
et	et	COO
de	de	PREP
ses	son	DETPOSS
turbots	turbot	NCMP
.	.	PCTFORTE
Elles	il	PPER3P
se	se	PPER3S
surveillaient	surveiller	VINDI3P
toutes	tout	ADJFP
deux	deux	NCI
.	.	PCTFORTE
La	le	DETDFS
belle	beau	ADJFS
Lisa	Lisa	NPFS
se	se	PPER3S
serrait	serrer	VINDI3S
davantage	davantage	ADV
dans	dans	PREP
ses	son	DETPOSS
corsets	corset	NCMP
.	.	PCTFORTE
La	le	DETDFS
belle	beau	ADJFS
Normande	normande	NCFS
ajoutait	ajouter	VINDI3S
des	un	DETDPIG
bagues	bague	NCFP
à	à	PREP
ses	son	DETPOSS
doigts	doigt	NCMP
et	et	COO
des	de le	DETDPIG
noeuds	noeud	NCMP
à	à	PREP
ses	son	DETPOSS
épaules	épaule	NCFP
.	.	PCTFORTE
Quand	quand	SUB
elles	il	PPER3P
se	se	PPER3S
rencontraient	rencontrer	VINDI3P
,	,	PCTFAIB
elles	il	PPER3P
étaient	être	VINDI3P
très	très	ADV
-douces	doux	ADJFP
,	,	PCTFAIB
très	très	ADV
-complimenteuses	complimenteur	ADJFP
,	,	PCTFAIB
l'	le	DETDMS
oeil	oeil	NCMS
furtif	furtif	ADJMS
sous	sous	PREP
la	le	DETDFS
paupière	paupière	NCFS
à	à	PREP
demi	demi	NCMS
close	clos	ADJFS
,	,	PCTFAIB
cherchant	chercher	VPARPRES
les	le	DETDPIG
défauts	défaut	NCMP
.	.	PCTFORTE
Elles	il	PPER3P
affectaient	affecter	VINDI3P
de	de	PREP
se	se	PPER3S
servir	servir	VINF
l' une	l'une	PIFS
chez	chez	PREP
l'	le	DETDMS
autre	autre	PISIG
et	et	COO
de	de	PREP
s'	se	PPER3S
aimer	aimer	VINF
beaucoup	beaucoup	ADV
.	.	PCTFORTE
Dites	dire	VIMPP2P
,	,	PCTFAIB
c'	ce	PDS
est	être	VINDP3S
bien	bien	ADJINV
demain	demain	NCMIN
soir	soir	NCMS
que	que	SUB
vous	vous	PPER2P
faites	faire	VINDP2P
le	le	DETDMS
boudin	boudin	NCMS
?	?	PCTFAIB
demanda	demander	VINDPS3S
la	le	DETDFS
Normande	normand	ADJFS
de	de	PREP
son	son	DETPOSS
air	air	NCMS
riant	riant	ADJMS
.	.	PCTFORTE
Lisa	Lisa	NPFS
resta	rester	VINDPS3S
froide	froid	ADJFS
.	.	PCTFORTE
La	le	DETDFS
colère	colère	NCFS
,	,	PCTFAIB
très	très	ADV
-rare	rare	ADJSIG
chez	chez	PREP
elle	elle	PPER3S
,	,	PCTFAIB
était	être	VINDI3S
tenace	tenace	ADJSIG
et	et	COO
implacable	implacable	ADJSIG
.	.	PCTFORTE
Elle	elle	PPER3S
répondit	répondre	VINDPS3S
oui	oui	ADV
,	,	PCTFAIB
sèchement	sèchement	ADV
,	,	PCTFAIB
du	de le	DETDMS
bout	bout	NCMS
des	de le	DETDPIG
lèvres	lèvre	NCFP
.	.	PCTFORTE
C'	ce	PDS
est	être	VINDP3S
que	que	SUB
,	,	PCTFAIB
voyez	voir	VINDP2P
-vous	vous	PPER2P
,	,	PCTFAIB
j'	je	PPER1S
adore	adorer	VINDP1S
le	le	DETDMS
boudin	boudin	NCMS
chaud	chaud	ADJMS
,	,	PCTFAIB
quand	quand	SUB
il	il	PPER3S
sort	sortir	VINDP3S
de	de	PREP
la	le	DETDFS
marmite	marmite	NCFS
...	...	PCTFORTE
Je	je	PPER1S
viendrai	venir	VINDF1S
vous	vous	PPER2P
en	en	PPER3S
chercher	chercher	VINF
.	.	PCTFORTE
Elle	elle	PPER3S
avait	avoir	VINDI3S
conscience	conscience	NCFS
du	de le	DETDMS
mauvais	mauvais	ADJMIN
accueil	accueil	NCMS
de	de	PREP
sa	son	DETPOSS
rivale	rival	NCFS
.	.	PCTFORTE
Elle	elle	PPER3S
regarda	regarder	VINDPS3S
Florent	Florent	NPMS
,	,	PCTFAIB
qui	qui	PRI
semblait	sembler	VINDI3S
l'	le	PPER3S
intéresser	intéresser	VINF
:	:	PCTFORTE
puis	puis	COO
,	,	PCTFAIB
comme	comme	SUB
elle	elle	PPER3S
ne	ne	ADV
voulait	vouloir	VINDI3S
pas	pas	ADV
s'	se	PPER3S
en	en	PPER3S
aller	aller	VINF
sans	sans	PREP
dire	dire	VINF
quelque	quelque	ADJIND
chose	chose	NCFS
,	,	PCTFAIB
sans	sans	PREP
avoir	avoir	VINF
le	le	DETDMS
dernier	dernier	ADJMS
mot	mot	NCMS
,	,	PCTFAIB
elle	elle	PPER3S
eut	avoir	VINDPS3S
l'	le	DETDFS
imprudence	imprudence	NCFS
d'	de	PREP
ajouter	ajouter	VINF
:	:	PCTFORTE
Je	je	PPER1S
vous	vous	PPER2P
en	en	PPER3S
ai	avoir	VINDP1S
acheté	acheter	VPARPMS
avant-hier	avant-hier	ADV
,	,	PCTFAIB
du	du	DETDMS
boudin	boudin	NCMS
...	...	PCTFORTE
Il	il	PPER3S
n'	ne	ADV
était	être	VINDI3S
pas	pas	ADV
bien	bien	ADJINV
frais	frais	ADV
.	.	PCTFORTE
Pas	pas	ADV
bien	bien	ADV
frais	frais	ADJMIN
!	!	PCTFAIB
répéta	répéter	VINDPS3S
la	le	DETDFS
charcutière	charcutier	NCFS
,	,	PCTFAIB
toute	tout	ADJFS
blanche	blanc	ADJFS
,	,	PCTFAIB
les	le	DETDPIG
lèvres	lèvre	NCFP
tremblantes	tremblante	NCFP
.	.	PCTFORTE
Elle	elle	PPER3S
se	se	PPER3S
serait	être	VCONP3S
peut-être	peut-être	ADV
contenue	contenir	VPARPFS
encore	encore	ADV
,	,	PCTFAIB
pour	pour	PREP
que	que	SUB
la	le	DETDFS
Normande	normande	NCFS
ne	ne	ADV
crût	croire	VSUBI3S
pas	pas	ADV
qu'	que	SUB
elle	elle	PPER3S
prenait	prendre	VINDI3S
du	du	DETDMS
dépit	dépit	NCMS
,	,	PCTFAIB
à	à	PREP
cause	cause	NCFS
de	de	PREP
son	son	DETPOSS
noeud	noeud	NCMS
de	de	PREP
dentelle	dentelle	NCFS
.	.	PCTFORTE
Mais	mais	COO
on	on	PPER3S
ne	ne	ADV
se	se	PPER3S
contentait	contenter	VINDI3S
pas	pas	ADV
de	de	PREP
l'	le	PPER3S
espionner	espionner	VINF
,	,	PCTFAIB
on	on	PPER3S
venait	venir	VINDI3S
l'	le	PPER3S
insulter	insulter	VINF
,	,	PCTFAIB
cela	cela	PDS
dépassait	dépasser	VINDI3S
la	le	DETDFS
mesure	mesure	NCFS
.	.	PCTFORTE
Elle	elle	PPER3S
se	se	PPER3S
courba	courber	VINDPS3S
,	,	PCTFAIB
les	le	DETDPIG
poings	poing	NCMP
sur	sur	PREP
son	son	DETPOSS
comptoir	comptoir	NCMS
;	;	PCTFORTE
et	et	COO
,	,	PCTFAIB
d'	de	PREP
une	un	DETIFS
voix	voix	NCFIN
un	un	DETIMS
peu	peu	NCMIN
rauque	rauque	ADJSIG
:	:	PCTFORTE
Dites	dire	VIMPP2P
donc	donc	COO
,	,	PCTFAIB
la	le	DETDFS
semaine	semaine	NCFS
dernière	dernier	ADJFS
,	,	PCTFAIB
quand	quand	SUB
vous	vous	PPER2P
m'	me	PPER1S
avez	avoir	VINDP2P
vendu	vendre	VPARPMS
cette	ce	DETDEM
paire	pair	ADJFS
de	de	PREP
soles	sole	NCFP
,	,	PCTFAIB
vous	vous	PPER2P
savez	savoir	VINDP2P
,	,	PCTFAIB
est-ce que	est-ce que	ADV
je	je	PPER1S
suis	être	VINDP1S
allée	aller	VPARPFS
vous	vous	PPER2P
dire	dire	VINF
qu'	que	SUB
elles	il	PPER3P
étaient	être	VINDI3P
pourries	pourrir	VPARPFP
devant	devant	PREP
le	le	DETDMS
monde	monde	NCMS
!	!	PCTFORTE
Pourries	pourrir	VPARPFP
!	!	PCTFAIB
mes	mon	DETPOSS
soles	sole	NCFP
pourries	pourri	ADJFP
!	!	PCTFAIB
s'	se	PPER3S
écria	écrier	VINDPS3S
la	le	DETDFS
poissonnière	poissonnier	NCFS
,	,	PCTFAIB
la	le	DETDFS
face	face	NCFS
empourprée	empourpré	ADJFS
.	.	PCTFORTE
Elles	il	PPER3P
restèrent	rester	VINDPS3P
un	un	DETIMS
instant	instant	NCMS
suffoquées	suffoquer	VPARPFP
,	,	PCTFAIB
muettes	muet	ADJFP
et	et	COO
terribles	terrible	ADJPIG
,	,	PCTFAIB
au-dessus	au-dessus	ADV
des	un	DETDPIG
viandes	viande	NCFP
.	.	PCTFORTE
Toute	tout	ADJIND
leur	leur	PP
belle	beau	ADJFS
amitié	amitié	NCFS
s'	se	PPER3S
en	en	ADV
allait	aller	VINDI3S
;	;	PCTFORTE
un	un	DETIMS
mot	mot	NCMS
avait	avoir	VINDI3S
suffi	suffire	VPARPMS
pour	pour	PREP
montrer	montrer	VINF
les	le	DETDPIG
dents	dent	NCFP
aiguës	aigu	ADJFP
sous	sous	PREP
le	le	DETDMS
sourire	sourire	NCMS
.	.	PCTFORTE
Vous	vous	PPER2P
êtes	être	VINDP2P
une	un	DETIFS
grossière	grossier	ADJFS
,	,	PCTFAIB
dit	dire	VINDP3S
la	le	DETDFS
belle	beau	ADJFS
Normande	normande	NCFS
.	.	PCTFORTE
Si	si	SUB
jamais	jamais	ADV
je	je	PPER1S
remets	remettre	VINDP1S
les	le	DETDPIG
pieds	pied	NCMP
ici	ici	ADV
,	,	PCTFAIB
par	par	PREP
exemple	exemple	NCMS
!	!	PCTFORTE
Allez	aller	VIMPP2P
donc	donc	COO
,	,	PCTFAIB
allez	aller	VIMPP2P
donc	donc	COO
,	,	PCTFAIB
dit	dire	VINDP3S
la	le	DETDFS
belle	beau	ADJFS
Lisa	Lisa	NPFS
.	.	PCTFORTE
On	on	PPER3S
sait	savoir	VINDP3S
bien	bien	ADV
à	à	PREP
qui	qui	PRI
on	on	PPER3S
a	avoir	VINDP3S
affaire	affaire	NCFS
.	.	PCTFORTE
La	le	DETDFS
poissonnière	poissonnier	NCFS
sortit	sortir	VINDPS3S
,	,	PCTFAIB
sur	sur	PREP
un	un	DETIMS
gros	gros	ADJMIN
mot	mot	NCMS
qui	qui	PRI
laissa	laisser	VINDPS3S
la	le	DETDFS
charcutière	charcutier	NCFS
toute	tout	ADJFS
tremblante	tremblant	ADJFS
.	.	PCTFORTE
La	le	DETDFS
scène	scène	NCFS
s'	se	PPER3S
était	être	VINDI3S
passée	passer	VPARPFS
si	si	ADV
rapidement	rapidement	ADV
,	,	PCTFAIB
que	que	SUB
les	le	DETDPIG
trois	trois	NCI
hommes	homme	NCMP
,	,	PCTFAIB
abasourdis	abasourdi	ADJMP
,	,	PCTFAIB
n'	ne	ADV
avaient	avoir	VINDI3P
pas	pas	ADV
eu	avoir	VPARPMS
le	le	DETDMS
temps	temps	NCMIN
d'	de	PREP
intervenir	intervenir	VINF
.	.	PCTFORTE
Lisa	Lisa	NPFS
se	se	PPER3S
remit	remettre	VINDPS3S
bientôt	bientôt	ADV
.	.	PCTFORTE
Elle	elle	PPER3S
reprenait	reprendre	VINDI3S
la	le	DETDFS
conversation	conversation	NCFS
,	,	PCTFAIB
sans	sans	PREP
faire	faire	VINF
aucune	aucun	PIFS
allusion	allusion	NCFS
à	à	PREP
ce	ce	PDS
qui	qui	PRI
venait	venir	VINDI3S
de	de	PREP
se	se	PPER3S
passer	passer	VINF
,	,	PCTFAIB
lorsque	lorsque	SUB
Augustine	Augustine	NPFS
,	,	PCTFAIB
la	le	DETDFS
fille	fille	NCFS
de	de	PREP
boutique	boutique	NCFS
,	,	PCTFAIB
rentra	rentrer	VINDPS3S
de	de	PREP
course	course	NCFS
.	.	PCTFORTE
Alors	alors	ADV
,	,	PCTFAIB
elle	elle	PPER3S
dit	dire	VINDP3S
à	à	PREP
Gavard	Gavard	NPI
,	,	PCTFAIB
en	en	PREP
le	le	DETDMS
prenant	prendre	VPARPRES
en	en	PREP
particulier	particulier	ADJMS
,	,	PCTFAIB
de	de	PREP
ne	ne	ADV
pas	pas	ADV
rendre	rendre	VINF
réponse	réponse	NCFS
à	à	PREP
monsieur	monsieur	NCMS
Verlaque	Verlaque	NPI
;	;	PCTFORTE
elle	elle	PPER3S
se	se	PPER3S
chargeait	charger	VINDI3S
de	de	PREP
décider	décider	VINF
son	son	DETPOSS
beau	beau	ADJMS
-fière	fier	ADJFS
,	,	PCTFAIB
elle	elle	PPER3S
demandait	demander	VINDI3S
deux	deux	ADJNUM
jours	jour	NCMP
,	,	PCTFAIB
au	à le	DETDMS
plus	plus	ADV
.	.	PCTFORTE
Quenu	Quenu	NPI
retourna	retourner	VINDPS3S
à	à	PREP
la	le	DETDFS
cuisine	cuisine	NCFS
.	.	PCTFORTE
Comme	comme	SUB
Gavard	Gavard	NPI
emmenait	emmener	VINDI3S
Florent	Florent	NPHSIG
,	,	PCTFAIB
et	et	COO
qu'	que	SUB
ils	il	PPER3P
entraient	entrer	VINDI3P
prendre	prendre	VINF
un	un	DETIMS
vermout	vermout	NCMS
chez	chez	PREP
monsieur	monsieur	NCMS
Lebigre	Lebigre	NPI
,	,	PCTFAIB
il	il	PPER3S
lui	lui	PPER3S
montra	montrer	VINDPS3S
trois	trois	ADJNUM
femmes	femme	NCFP
,	,	PCTFAIB
sons	sons	DETPOSS
la	le	DETDFS
rue	rue	NCFS
couverte	couvert	ADJFS
,	,	PCTFAIB
entre	entre	PREP
le	le	DETDMS
pavillon	pavillon	NCMS
de	de	PREP
la	le	DETDFS
marée	marée	NCFS
et	et	COO
le	le	DETDMS
pavillon	pavillon	NCMS
de	de	PREP
la	le	DETDFS
volaille	volaille	NCFS
.	.	PCTFORTE
Elles	il	PPER3P
en	en	PPER3S
débitent	débiter	VINDP3P
!	!	PCTFAIB
murmura	murmurer	VINDPS3S
-t	t	NCFS
-il	il	PPER3S
,	,	PCTFAIB
d'	de	PREP
un	un	DETIMS
air	air	NCMS
envieux	envieux	ADJMIN
.	.	PCTFORTE
Les Halles	Les halles	NPSIG
se	se	PPER3S
vidaient	vider	VINDI3P
,	,	PCTFAIB
et	et	COO
il	il	PPER3S
y	y	PPER3S
avait	avoir	VINDI3S
là	là	ADV
,	,	PCTFAIB
en	en	PREP
effet	effet	NCMS
,	,	PCTFAIB
mademoiselle	mademoiselle	NCFS
Saget	Saget	NPI
,	,	PCTFAIB
madame	madame	NCFIN
Lecoeur	Lecoeur	NPI
et	et	COO
la	le	DETDFS
Sarriette	sarriette	NCFS
,	,	PCTFAIB
au	à le	DETDMS
bord	bord	NCMS
du	de le	DETDMS
trottoir	trottoir	NCMS
.	.	PCTFORTE
La	le	DETDFS
vieille	vieux	NCFS
fille	fille	NCFS
pérorait	pérorer	VINDI3S
.	.	PCTFORTE
Quand	quand	SUB
je	je	PPER1S
vous	vous	PPER2P
le	le	PPER3S
disais	dire	VINDI1S
,	,	PCTFAIB
madame	madame	NCFIN
Lecoeur	Lecoeur	NPI
,	,	PCTFAIB
votre	votre	DETPOSS
beau-frère	beau-frère	NCMS
est	être	VINDP3S
toujours	toujours	ADV
fourré	fourrer	VPARPMS
dans	dans	PREP
leur	leur	DETPOSS
boutique	boutique	NCFS
...	...	PCTFORTE
Vous	vous	PPER2P
l'	le	PPER3S
avez	avoir	VINDP2P
vu	voir	VPARPMS
,	,	PCTFAIB
n'	ne	ADV
est	être	VINDP3S
-ce	ce	PDS
pas	pas	ADV
?	?	PCTFORTE
Oh	oh	INT
!	!	PCTFAIB
de	de	PREP
mes	mon	DETPOSS
yeux	oeil	NCMP
vu	vu	ADJMS
!	!	PCTFORTE
Il	il	PPER3S
était	être	VINDI3S
assis	asseoir	VPARPMS
sur	sur	PREP
une	un	DETIFS
table	tabl	NCFS
.	.	PCTFORTE
Il	il	PPER3S
semblait	sembler	VINDI3S
chez	chez	PREP
lui	lui	PPER3S
.	.	PCTFORTE
Moi	moi	PPER1S
,	,	PCTFAIB
interrompit	interrompre	VINDPS3S
la	le	DETDFS
Sarriette	sarriette	NCFS
,	,	PCTFAIB
je	je	PPER1S
n'	ne	ADV
ai	avoir	VINDP1S
rien	rien	PII
entendu	entendre	VPARPMS
de	de	PREP
mal	mal	NCMS
...	...	PCTFORTE
Je	je	PPER1S
ne	ne	ADV
sais	savoir	VINDP1S
pas	pas	ADV
pourquoi	pourquoi	SUB
vous	vous	PPER2P
vous	vous	PPER2P
montez	monter	VINDP2P
la	le	DETDFS
tête	tête	NCFS
.	.	PCTFORTE
Mademoiselle	mademoiselle	NCFS
Saget	Saget	NPI
haussa	hausser	VINDPS3S
les	le	DETDPIG
épaules	épaule	NCFP
.	.	PCTFORTE
Ah	ah	INT
!	!	PCTFAIB
bien	bien	ADV
,	,	PCTFAIB
reprit	reprendre	VINDPS3S
-elle	elle	PPER3S
,	,	PCTFAIB
vous	vous	PPER2P
êtes	être	VINDP2P
encore	encore	ADV
d'	de	PREP
une	un	DETIFS
bonne	bon	ADJFS
pâte	pâte	NCFS
,	,	PCTFAIB
vous	vous	PPER2P
,	,	PCTFAIB
ma	mon	DETPOSS
belle	beau	NCFS
!	!	PCTFORTE
Vous	vous	PPER2P
ne	ne	ADV
voyez	voir	VINDP2P
donc	donc	COO
pas	pas	ADV
pourquoi	pourquoi	SUB
les	le	DETDPIG
Quenu	Quenu	NPI
attirent	attirer	VINDP3P
monsieur	monsieur	NCMS
Gavard	Gavard	NPI
?	?	PCTFORTE
Je	je	PPER1S
parie	parier	VINDP1S
,	,	PCTFAIB
moi	moi	PPER1S
,	,	PCTFAIB
qu'	que	SUB
il	il	PPER3S
laissera	laisser	VINDF3S
tout	tout	ADJMS
ce	ce	PDS
qu'	que	PRI
il	il	PPER3S
possède	posséder	VINDP3S
à	à	PREP
la	le	DETDFS
petite	petit	ADJFS
Pauline	pauline	NCFS
.	.	PCTFORTE
Vous	vous	PPER2P
croyez	croire	VINDP2P
cela	cela	PDS
!	!	PCTFAIB
s'	se	PPER3S
écria	écrier	VINDPS3S
madame	madame	NCFIN
Lecoeur	Lecoeur	NPI
,	,	PCTFAIB
blême	blême	ADJSIG
de	de	PREP
fureur	fureur	NCFS
.	.	PCTFORTE
Puis	puis	COO
,	,	PCTFAIB
elle	elle	PPER3S
reprit	reprendre	VINDPS3S
d'	de	PREP
une	un	DETIFS
voix	voix	NCFIN
dolente	dolent	ADJFS
,	,	PCTFAIB
comme	comme	SUB
si	si	ADV
elle	elle	PPER3S
venait	venir	VINDI3S
de	de	PREP
recevoir	recevoir	VINF
un	un	DETIMS
grand	grand	ADJMS
coup	coup	NCMS
:	:	PCTFORTE
Je	je	PPER1S
suis	être	VINDP1S
toute	tout	ADJFS
seule	seul	ADJFS
,	,	PCTFAIB
je	je	PPER1S
n'	ne	ADV
ai	avoir	VINDP1S
pas	pas	ADV
de	de	PREP
défense	défense	NCFS
,	,	PCTFAIB
il	il	PPER3S
peut	pouvoir	VINDP3S
bien	bien	ADV
faire	faire	VINF
ce	ce	DETDEM
qu'	que	SUB
il	il	PPER3S
voudra	vouloir	VINDF3S
,	,	PCTFAIB
cet	ce	DETDEM
homme	homme	NCMS
...	...	PCTFORTE
Vous	vous	PPER2P
avez	avoir	VINDP2P
entendu	entendre	VPARPMS
,	,	PCTFAIB
sa	son	DETPOSS
nièce	nièce	NCFS
est	être	VINDP3S
pour	pour	PREP
lui	lui	PPER3S
.	.	PCTFORTE
Elle	elle	PPER3S
a	avoir	VINDP3S
oublié	oublier	VPARPMS
ce	ce	PDS
qu'	que	PRI
elle	elle	PPER3S
m'	me	PPER1S
a	avoir	VINDP3S
coûté	coûter	VPARPMS
,	,	PCTFAIB
elle	elle	PPER3S
me	me	PPER1S
livrerait	livrer	VCONP3S
pieds	pied	NCMP
et	et	COO
poings	poing	NCMP
liés	lié	ADJMP
.	.	PCTFORTE
Mais	mais	COO
non	non	ADV
,	,	PCTFAIB
ma	mon	DETPOSS
tante	tante	NCFS
,	,	PCTFAIB
dit	dire	VINDP3S
la	le	DETDFS
Sarriette	sarriette	NCFS
,	,	PCTFAIB
c'	ce	PDS
est	être	VINDP3S
vous	vous	PPER2P
qui	qui	PRI
n'	ne	ADV
avez	avoir	VINDP2P
jamais	jamais	ADV
eu	avoir	VPARPMS
que	que	SUB
de	de	PREP
vilaines	vilain	ADJFP
paroles	parole	NCFP
pour	pour	PREP
moi	moi	PPER1S
.	.	PCTFORTE
Elles	il	PPER3P
se	se	PPER3S
réconcilièrent	réconcilier	VINDPS3P
sur-le-champ	sur-le-champ	ADV
,	,	PCTFAIB
elles	il	PPER3P
s'	se	PPER3S
embrassèrent	embrasser	VINDPS3P
.	.	PCTFORTE
La	le	DETDFS
nièce	nièce	NCFS
promit	promettre	VINDPS3S
de	de	PREP
ne	ne	ADV
plus	plus	ADV
être	être	NCMS
taquine	taquiner	VINDP3S
;	;	PCTFORTE
la	le	DETDFS
tante	tante	NCFS
jura	jurer	VINDPS3S
,	,	PCTFAIB
sur	sur	PREP
ce	ce	PDS
qu'	que	PRI
elle	elle	PPER3S
avait	avoir	VINDI3S
de	de	PREP
plus	plus	ADV
sacré	sacrer	VPARPMS
,	,	PCTFAIB
qu'	que	ADV
elle	elle	PPER3S
regardait	regarder	VINDI3S
la	le	DETDFS
Sarriette	sarriette	NCFS
comme	comme	SUB
sa	son	DETPOSS
propre	propre	ADJSIG
fille	fille	NCFS
.	.	PCTFORTE
Alors	alors	ADV
mademoiselle	mademoiselle	NCFS
Saget	Saget	NPI
leur	leur	PPER3P
donna	donner	VINDPS3S
des	un	DETDPIG
conseils	conseil	NCMP
sur	sur	PREP
la	le	DETDFS
façon	façon	NCFS
dont	dont	PRI
elles	il	PPER3P
devaient	devoir	VINDI3P
se	se	PPER3S
