forme	lemme	catégorie
du	de le	DETDMS
salon	salon	NCMS
jaune	jaune	ADJSIG
s'	se	PPER3S
était	être	VINDI3S
mise	mettre	VPARPFS
aux	à le	DETDPIG
fenêtres	fenêtre	NCFP
.	.	PCTFORTE
Quand	quand	SUB
le	le	DETDMS
peuplier	peuplier	NCMS
craqua	craquer	VINDPS3S
sourdement	sourdement	ADV
et	et	COO
s'	se	PPER3S
abattit	abattre	VINDPS3S
dans	dans	PREP
l'	le	DETDFS
ombre	ombre	NCFS
avec	avec	PREP
la	le	DETDFS
raideur	raideur	NCFS
tragique	tragique	ADJSIG
d'	de	PREP
un	un	DETIMS
héros	héros	NCHMIN
frappé	frapper	VPARPMS
à	à	PREP
mort	mort	NCFS
,	,	PCTFAIB
Félicité	Félicité	NPFS
crut	croire	VINDPS3S
devoir	devoir	VINF
agiter	agiter	VINF
un	un	DETIMS
mouchoir	mouchoir	NCMS
blanc	blanc	ADJMS
.	.	PCTFORTE
Alors	alors	ADV
il	il	PPER3S
y	y	PPER3S
eut	avoir	VINDPS3S
des	un	DETDPIG
applaudissements	applaudissement	NCMP
dans	dans	PREP
la	le	DETDFS
foule	foule	NCFS
,	,	PCTFAIB
et	et	COO
les	le	DETDPIG
spectateurs	spectateur	NCMP
répondirent	répondre	VINDPS3P
au	à le	DETDMS
salut	salut	NCMS
en	en	PREP
agitant	agiter	VPARPRES
également	également	ADV
leurs	leur	DETPOSS
mouchoirs	mouchoir	NCMP
.	.	PCTFORTE
Un	un	DETIMS
groupe	groupe	NCMS
vint	venir	VINDPS3S
même	même	ADV
sous	sous	PREP
la	le	DETDFS
fenêtre	fenêtre	NCFS
,	,	PCTFAIB
criant	crier	VPARPRES
:	:	PCTFORTE
Nous	nous	PPER1P
l'	le	PPER3S
enterrerons	enterrer	VINDF1P
,	,	PCTFAIB
nous	nous	PPER1P
l'	le	PPER3S
enterrerons	enterrer	VINDF1P
!	!	PCTFAIB
lls	lls	NCI
parlaient	parler	VINDI3P
sans	sans	PREP
doute	doute	NCMS
de	de	PREP
la	le	DETDFS
République	république	NCFS
.	.	PCTFORTE
L'	le	DETDFS
émotion	émotion	NCFS
faillit	faillir	VINDPS3S
donner	donner	VINF
une	un	DETIFS
crise	crise	NCFS
de	de	PREP
nerfs	nerf	NCMP
à	à	PREP
Félicité	Félicité	NPFS
.	.	PCTFORTE
Ce	ce	PDS
fut	être	VINDPS3S
une	un	DETIFS
belle	beau	ADJFS
soirée	soirée	NCFS
pour	pour	PREP
le	le	DETDMS
salon	salon	NCMS
jaune	jaune	ADJSIG
.	.	PCTFORTE
Cependant	cependant	ADV
,	,	PCTFAIB
le	le	DETDMS
marquis	marquis	NCMIN
gardait	garder	VINDI3S
toujours	toujours	ADV
son	son	DETPOSS
mystérieux	mystérieux	ADJMIN
sourire	sourire	NCMS
en	en	PREP
regardant	regarder	VPARPRES
Félicité	Félicité	NPFS
.	.	PCTFORTE
Ce	ce	DETDEM
petit	petit	ADJMS
vieux	vieux	NCMIN
était	être	VINDI3S
bien	bien	ADJINV
trop	trop	ADV
fin	fin	ADJMS
pour	pour	PREP
ne	ne	ADV
pas	pas	ADV
comprendre	comprendre	VINF
où	où	PRI
allait	aller	VINDI3S
la	le	DETDFS
France	France	NPHSIG
.	.	PCTFORTE
Un	un	PIMS
des	de le	DETDPIG
premiers	premier	NCMP
,	,	PCTFAIB
il	il	PPER3S
flaira	flairer	VINDPS3S
l'	le	DETDMS
Empire	empire	NCMS
.	.	PCTFORTE
Plus	plus	ADV
tard	tard	ADV
,	,	PCTFAIB
quand	quand	SUB
l'	le	DETDFS
Assemblée	assemblée	NCFS
législative	législatif	ADJFS
s'	se	PPER3S
usa	user	VINDPS3S
en	en	PREP
vaines	vain	ADJFP
querelles	querelle	NCFP
,	,	PCTFAIB
quand	quand	SUB
les	le	DETDPIG
orléanistes	orléaniste	NCPIG
et	et	COO
les	le	DETDPIG
légitimistes	légitimiste	NCPIG
eux-mêmes	lui-même	PPER3P
acceptèrent	accepter	VINDPS3P
tacitement	tacitement	ADV
la	le	DETDFS
pensée	pensée	NCFS
d'	de	PREP
un	un	DETIMS
coup	coup	NCMS
d'	de	PREP
État	état	NCMS
,	,	PCTFAIB
il	il	PPER3S
se	se	PPER3S
dit	dire	VINDP3S
que	que	SUB
décidément	décidément	ADV
la	le	DETDFS
partie	partie	NCFS
était	être	VINDI3S
perdue	perdre	VPARPFS
.	.	PCTFORTE
D'	de	PREP
ailleurs	ailleurs	ADV
,	,	PCTFAIB
lui	lui	PPER3S
seul	seul	ADJMS
vit	vivre	VINDP3S
clair	clair	ADJMS
.	.	PCTFORTE
Vuillet	Vuillet	NPI
sentit	sentir	VINDPS3S
bien	bien	ADV
que	que	SUB
la	le	DETDFS
cause	cause	NCFS
d'	de	PREP
Henri V	Henri v	NPMS
,	,	PCTFAIB
défendue	défendre	VPARPFS
par	par	PREP
son	son	DETPOSS
journal	journal	NCMS
,	,	PCTFAIB
devenait	devenir	VINDI3S
détestable	détestable	ADJSIG
;	;	PCTFORTE
mais	mais	COO
peu	peu	ADV
lui	lui	PPER3S
importait	importer	VINDI3S
;	;	PCTFORTE
il	il	PPER3S
lui	lui	PPER3S
suffisait	suffire	VINDI3S
d'	de	PREP
être	être	VINF
la	le	DETDFS
créature	créature	NCFS
obéissante	obéissant	ADJFS
du	de le	DETDMS
clergé	clergé	NCMS
;	;	PCTFORTE
toute	tout	ADJFS
sa	son	DETPOSS
politique	politique	NCFS
tendait	tendre	VINDI3S
à	à	PREP
écouler	écouler	VINF
le	le	DETDMS
plus	plus	ADV
possible	possible	NCMS
de	de	PREP
chapelets	chapelet	NCMP
et	et	COO
d'	de	PREP
images	image	NCFP
saintes	saint	ADJFP
.	.	PCTFORTE
Quant à	à	PREP
Roudier	Roudier	NPI
et	et	COO
à	à	PREP
Granoux	Granoux	NPI
,	,	PCTFAIB
ils	il	PPER3P
vivaient	vivre	VINDI3P
dans	dans	PREP
un	un	DETIMS
aveuglement	aveuglement	NCMS
effaré	effaré	ADJMS
;	;	PCTFORTE
il	il	PPER3S
n'	ne	ADV
était	être	VINDI3S
pas	pas	ADV
certain	certain	ADJMS
qu'	que	SUB
ils	il	PPER3P
eussent	avoir	VSUBI3P
une	un	DETIFS
opinion	opinion	NCFS
;	;	PCTFORTE
ils	il	PPER3P
voulaient	vouloir	VINDI3P
manger	manger	VINF
et	et	COO
dormir	dormir	VINF
en	en	PREP
paix	paix	NCFIN
,	,	PCTFAIB
là	là	ADV
se	se	PPER3S
bornaient	borner	VINDI3P
leurs	leur	DETPOSS
aspirations	aspiration	NCFP
politiques	politique	ADJPIG
.	.	PCTFORTE
Le	le	DETDMS
marquis	marquis	NCMIN
,	,	PCTFAIB
après	après	PREP
avoir	avoir	VINF
dit	dire	VPARPMS
adieu	adieu	NCMS
à	à	PREP
ses	son	DETPOSS
espérances	espérance	NCFP
,	,	PCTFAIB
n'	ne	ADV
en	en	PPER3S
vint	venir	VINDPS3S
pas	pas	ADV
moins	moins	ADV
régulièrement	régulièrement	ADV
chez	chez	PREP
les	le	DETDPIG
Rougon	Rougon	NPHSIG
.	.	PCTFORTE
Il	il	PPER3S
s'	se	PPER3S
y	y	ADV
amusait	amuser	VINDI3S
.	.	PCTFORTE
Le	le	DETDMS
heurt	heurt	NCHMS
des	de le	DETDPIG
ambitions	ambition	NCFP
,	,	PCTFAIB
l'	le	DETDMS
étalage	étalage	NCMS
des	de le	DETDPIG
sottises	sottise	NCFP
bourgeoises	bourgeois	ADJFP
,	,	PCTFAIB
avaient	avoir	VINDI3P
fini	finir	VPARPMS
par	par	PREP
lui	lui	PPER3S
offrir	offrir	VINF
chaque	chaque	ADJIND
soir	soir	NCMS
un	un	DETIMS
spectacle	spectacle	NCMS
des	de le	DETDPIG
plus	plus	ADV
réjouissants	réjouissant	ADJMP
.	.	PCTFORTE
Il	il	PPER3S
grelottait	grelotter	VINDI3S
à	à	PREP
la	le	DETDFS
pensée	pensée	NCFS
de	de	PREP
se	se	PPER3S
renfermer	renfermer	VINF
dans	dans	PREP
son	son	DETPOSS
petit	petit	ADJMS
logement	logement	NCMS
,	,	PCTFAIB
dû	devoir	VPARPMS
à	à	PREP
la	le	DETDFS
charité	charité	NCFS
du	de le	DETDMS
comte	comte	NCMS
de	de	PREP
Valqueyras	Valqueyras	NPI
.	.	PCTFORTE
Ce	ce	PDS
fut	être	VINDPS3S
avec	avec	PREP
une	un	DETIFS
joie	joie	NCFS
malicieuse	malicieux	ADJFS
qu'	que	SUB
il	il	PPER3S
garda	garder	VINDPS3S
pour	pour	PREP
lui	lui	PPER3S
la	le	DETDFS
conviction	conviction	NCFS
que	que	PRI
l'	le	DETDFS
heure	heure	NCFS
des	de le	DETDPIG
Bourbons	bourbon	NCMP
n'	ne	ADV
était	être	VINDI3S
pas	pas	ADV
venue	venir	VPARPFS
.	.	PCTFORTE
Il	il	PPER3S
feignit	feindre	VINDPS3S
l'	le	DETDMS
aveuglement	aveuglement	NCMS
,	,	PCTFAIB
travaillant	travailler	VPARPRES
comme	comme	SUB
par	par	PREP
le	le	DETDMS
passé	passé	NCMS
au	à le	DETDMS
triomphe	triomphe	NCMS
de	de	PREP
la	le	DETDFS
légitimité	légitimité	NCFS
,	,	PCTFAIB
restant	rester	VPARPRES
toujours	toujours	ADV
aux	à le	DETDPIG
ordres	ordre	NCMP
du	de le	DETDMS
clergé	clergé	NCMS
et	et	COO
de	de	PREP
la	le	DETDFS
noblesse	noblesse	NCFS
.	.	PCTFORTE
Dès	dès	PREP
le	le	DETDMS
premier	premier	ADJORD
jour	jour	NCMS
,	,	PCTFAIB
il	il	PPER3S
avait	avoir	VINDI3S
pénétré	pénétrer	VPARPMS
la	le	DETDFS
nouvelle	nouveau	ADJFS
tactique	tactique	NCFS
de	de	PREP
Pierre	Pierre	NPMS
,	,	PCTFAIB
et	et	COO
il	il	PPER3S
croyait	croire	VINDI3S
que	que	SUB
Félicité	Félicité	NPFS
était	être	VINDI3S
sa	son	DETPOSS
complice	complice	NCSIG
.	.	PCTFORTE
Un	un	DETIMS
soir	soir	NCMS
,	,	PCTFAIB
étant	être	VPARPRES
arrivé	arriver	VPARPMS
le	le	DETDMS
premier	premier	NCMS
,	,	PCTFAIB
il	il	PPER3S
trouva	trouver	VINDPS3S
la	le	DETDFS
vieille	vieux	ADJFS
femme	femme	NCFS
seule	seul	ADJFS
dans	dans	PREP
le	le	DETDMS
salon	salon	NCMS
.	.	PCTFORTE
Eh	eh	NPMS
bien	bien	ADV
!	!	PCTFAIB
petite	petit	NCFS
,	,	PCTFAIB
lui	lui	PPER3S
demanda	demander	VINDPS3S
-t	t	NCFS
-il	il	PPER3S
avec	avec	PREP
sa	son	DETPOSS
familiarité	familiarité	NCFS
souriante	souriant	ADJFS
,	,	PCTFAIB
vos	votre	DETPOSS
affaires	affaire	NCFP
marchent	marcher	VINDP3P
?	?	PCTFORTE
Pourquoi	pourquoi	SUB
,	,	PCTFAIB
diantre	diantre	INT
!	!	PCTFAIB
fais	faire	VINDP2S
-tu	tu	PPER2S
la	le	DETDFS
cachottière	cachottier	NCFS
avec	avec	PREP
moi	moi	PPER1S
?	?	PCTFORTE
Je	je	PPER1S
ne	ne	ADV
fais	faire	VINDP1S
pas	pas	ADV
la	le	DETDFS
cachottière	cachottier	NCFS
,	,	PCTFAIB
répondit	répondre	VINDPS3S
Félicité	félicité	NCFS
intriguée	intrigué	ADJFS
.	.	PCTFORTE
Voyez	voir	VIMPP2P
-vous	vous	PPER2P
,	,	PCTFAIB
elle	elle	PPER3S
croit	croire	VINDP3S
tromper	tromper	VINF
un	un	DETIMS
vieux	vieux	ADJMIN
renard	renard	NCMS
de	de	PREP
mon	mon	DETPOSS
espèce	espèce	NCFS
!	!	PCTFORTE
Eh	eh	INT
!	!	PCTFAIB
ma	mon	DETPOSS
chère	cher	ADJFS
enfant	enfant	NCSIG
,	,	PCTFAIB
traite	traiter	VIMPP2S
-moi	moi	PPER1S
en	en	PREP
ami	ami	NCMS
.	.	PCTFORTE
Je	je	PPER1S
suis	être	VINDP1S
tout	tout	ADV
prêt	prêt	ADJMS
à	à	PREP
vous	vous	PPER2P
aider	aider	VINF
secrètement	secrètement	ADV
...	...	PCTFORTE
Allons	aller	VIMPP1P
,	,	PCTFAIB
sois	être	VIMPP2S
franche	franc	ADJFS
.	.	PCTFORTE
Félicité	Félicité	NPFS
eut	avoir	VINDPS3S
un	un	DETIMS
éclair	éclair	NCMS
d'	de	PREP
intelligence	intelligence	NCFS
.	.	PCTFORTE
Elle	elle	PPER3S
n'	ne	ADV
avait	avoir	VINDI3S
rien	rien	PII
à	à	PREP
dire	dire	VINF
,	,	PCTFAIB
elle	elle	PPER3S
allait	aller	VINDI3S
peut-être	peut-être	ADV
tout	tout	ADV
apprendre	apprendre	VINF
,	,	PCTFAIB
si	si	SUB
elle	elle	PPER3S
savait	savoir	VINDI3S
se	se	PPER3S
taire	taire	VINF
.	.	PCTFORTE
Tu	tu	PPER2S
souris	sourire	VINDP2S
?	?	PCTFAIB
reprit	reprendre	VINDPS3S
M.	m.	NCMIN
de	de	PREP
Carnavant	Carnavant	NPI
.	.	PCTFORTE
C'	ce	PDS
est	être	VINDP3S
le	le	DETDMS
commencement	commencement	NCMS
d'	de	PREP
un	un	DETIMS
aveu	aveu	NCMS
.	.	PCTFORTE
Je	je	PPER1S
me	me	PPER1S
doutais	douter	VINDI1S
bien	bien	ADV
que	que	SUB
tu	tu	PPER2S
devais	devoir	VINDI2S
être	être	VINF
derrière	derrière	PREP
ton	ton	DETPOSS
mari	mari	NCMS
!	!	PCTFORTE
Pierre	Pierre	NPMS
est	être	VINDP3S
trop	trop	ADV
lourd	lourd	ADV
pour	pour	PREP
inventer	inventer	VINF
la	le	DETDFS
jolie	joli	ADJFS
trahison	trahison	NCFS
que	que	PRI
vous	vous	PPER2P
préparez	préparer	VINDP2P
...	...	PCTFORTE
Vrai	vrai	ADJMS
,	,	PCTFAIB
je	je	PPER1S
souhaite	souhaiter	VINDP1S
de	de	PREP
tout	tout	ADJMS
mon	mon	DETPOSS
coeur	coeur	NCMS
que	que	SUB
les	le	DETDPIG
Bonaparte	Bonaparte	NPHSIG
vous	vous	PPER2P
donnent	donner	VINDP3P
ce	ce	PDS
que	que	PRI
j'	je	PPER1S
aurais	avoir	VCONP1S
demandé	demander	VPARPMS
pour	pour	PREP
toi	toi	PPER2S
aux	à le	DETDPIG
Bourbons	bourbon	NCMP
.	.	PCTFORTE
Cette	ce	DETDEM
simple	simple	ADJSIG
phrase	phrase	NCFS
confirma	confirmer	VINDPS3S
les	le	DETDPIG
soupçons	soupçon	NCMP
que	que	PRI
la	le	DETDFS
vieille	vieux	ADJFS
femme	femme	NCFS
avait	avoir	VINDI3S
depuis	depuis	PREP
quelque	quelque	ADJIND
temps	temps	NCMIN
.	.	PCTFORTE
Le	le	DETDMS
prince	prince	NCMS
Louis	Louis	NPMS
a	avoir	VINDP3S
toutes	tout	ADJFP
les	le	DETDPIG
chances	chance	NCFP
,	,	PCTFAIB
n'	ne	ADV
est	être	VINDP3S
-ce	ce	PDS
pas	pas	ADV
?	?	PCTFAIB
demanda	demander	VINDPS3S
-t	t	NCFS
-elle	elle	PPER3S
vivement	vivement	ADV
.	.	PCTFORTE
Me	me	PPER1S
trahiras	trahir	VINDF2S
-tu	tu	PPER2S
si	si	SUB
je	je	PPER1S
te	te	PPER2S
dis	dire	VINDP1S
que	que	SUB
je	je	PPER1S
le	le	PPER3S
crois	croire	VINDP1S
?	?	PCTFAIB
répondit	répondre	VINDPS3S
en	en	PREP
riant	rire	VPARPRES
le	le	DETDMS
marquis	marquis	NCMIN
.	.	PCTFORTE
J'	je	PPER1S
en	en	PPER3S
ai	avoir	VINDP1S
fait	faire	VPARPMS
mon	mon	DETPOSS
deuil	deuil	NCMS
,	,	PCTFAIB
petite	petit	NCFS
.	.	PCTFORTE
Je	je	PPER1S
suis	être	VINDP1S
un	un	DETIMS
vieux	vieux	ADJMIN
bonhomme	bonhomme	NCMS
fini	fini	ADJMS
et	et	COO
enterré	enterré	ADJMS
.	.	PCTFORTE
C'	ce	PDS
est	être	VINDP3S
pour	pour	PREP
toi	toi	PPER2S
,	,	PCTFAIB
d'	de	PREP
ailleurs	ailleurs	ADV
,	,	PCTFAIB
que	que	SUB
je	je	PPER1S
travaillais	travailler	VINDI1S
.	.	PCTFORTE
Puisque	puisque	SUB
tu	tu	PPER2S
as	avoir	VINDP2S
su	savoir	VPARPMS
trouver	trouver	VINF
sans	sans	PREP
moi	moi	PPER1S
le	le	DETDMS
bon	bon	ADJMS
chemin	chemin	NCMS
,	,	PCTFAIB
je	je	PPER1S
me	me	PPER1S
consolerai	consoler	VINDF1S
en	en	PREP
te	te	PPER2S
voyant	voir	VPARPRES
triompher	triompher	VINF
de	de	PREP
ma	mon	DETPOSS
défaite	défaite	NCFS
...	...	PCTFORTE
Surtout	surtout	ADV
ne	ne	ADV
joue	jouer	VIMPP2S
plus	plus	ADV
le	le	DETDMS
mystère	mystère	NCMS
.	.	PCTFORTE
Viens	venir	VIMPP2S
à	à	PREP
moi	moi	PPER1S
si	si	SUB
tu	tu	PPER2S
es	être	VINDP2S
embarrassée	embarrasser	VPARPFS
.	.	PCTFORTE
Et	et	COO
il	il	PPER3S
ajouta	ajouter	VINDPS3S
,	,	PCTFAIB
avec	avec	PREP
le	le	DETDMS
sourire	sourire	NCMS
sceptique	sceptique	ADJSIG
du	de le	DETDMS
gentilhomme	gentilhomme	NCMS
encanaillé	encanailler	VPARPMS
:	:	PCTFORTE
Bast	bast	INT
!	!	PCTFAIB
je	je	PPER1S
puis	pouvoir	VINDP1S
bien	bien	ADV
trahir	trahir	VINF
un	un	DETIMS
peu	peu	NCMIN
,	,	PCTFAIB
moi	moi	PPER1S
aussi	aussi	ADV
.	.	PCTFORTE
A	avoir	VINDP3S
ce	ce	DETDEM
moment	moment	NCMS
arriva	arriver	VINDPS3S
le	le	DETDMS
clan	clan	NCMS
des	de le	DETDPIG
anciens	ancien	ADJMP
marchands	marchand	NCMP
d'	de	PREP
huile	huile	NCFS
et	et	COO
d'	de	PREP
amandes	amande	NCFP
.	.	PCTFORTE
Ah	ah	INT
!	!	PCTFAIB
les	le	DETDPIG
chers	cher	ADJMP
réactionnaires	réactionnaire	NCPIG
!	!	PCTFAIB
reprit	reprendre	VINDPS3S
à	à	PREP
voix	voix	NCFIN
basse	bas	ADJFS
M.	m.	NCMIN
de	de	PREP
Carnavant	Carnavant	NPI
.	.	PCTFORTE
Vois	voir	VINDP2S
-tu	tu	PPER2S
,	,	PCTFAIB
petite	petit	NCFS
,	,	PCTFAIB
le	le	DETDMS
grand	grand	ADJMS
art	art	NCMS
en	en	PREP
politique	politique	NCFS
consiste	consister	VINDP3S
à	à	PREP
avoir	avoir	VINF
deux	deux	ADJNUM
bons	bon	ADJMP
yeux	oeil	NCMP
,	,	PCTFAIB
quand	quand	SUB
les	le	DETDPIG
autres	autre	PIPIG
sont	être	VINDP3P
aveugles	aveugle	ADJPIG
.	.	PCTFORTE
Tu	tu	PPER2S
as	avoir	VINDP2S
toutes	tout	ADJFP
les	le	DETDPIG
belles	beau	ADJFP
cartes	carte	NCFP
dans	dans	PREP
ton	ton	DETPOSS
jeu	jeu	NCMS
.	.	PCTFORTE
Le	le	DETDMS
lendemain	lendemain	NCMS
,	,	PCTFAIB
Félicité	Félicité	NPFS
,	,	PCTFAIB
aiguillonnée	aiguillonner	VPARPFS
par	par	PREP
cette	ce	DETDEM
conversation	conversation	NCFS
,	,	PCTFAIB
voulut	vouloir	VINDPS3S
avoir	avoir	VINF
une	un	DETIFS
certitude	certitude	NCFS
.	.	PCTFORTE
On	on	PPER3S
était	être	VINDI3S
alors	alors	ADV
dans	dans	PREP
les	le	DETDPIG
premiers	premier	ADJMP
jours	jour	NCMP
de	de	PREP
l'	le	DETDFS
année	année	NCFS
1851	1851	NCMIN
.	.	PCTFORTE
Depuis	depuis	PREP
plus	plus	ADV
de	de	PREP
dix-huit	dix-huit	ADJNUM
mois	mois	NCMIN
,	,	PCTFAIB
Rougon	Rougon	NPHSIG
recevait	recevoir	VINDI3S
régulièrement	régulièrement	ADV
,	,	PCTFAIB
tous	tout	ADJMP
les	le	DETDPIG
quinze	quinze	ADJNUM
jours	jour	NCMP
,	,	PCTFAIB
une	un	DETIFS
lettre	lettre	NCFS
de	de	PREP
son	son	DETPOSS
fils	fils	NCMIN
Eugène	Eugène	NPMS
,	,	PCTFAIB
Il	il	PPER3S
s'	se	PPER3S
enfermait	enfermer	VINDI3S
dans	dans	PREP
la	le	DETDFS
chambre	chambre	NCFS
à	à	PREP
coucher	coucher	VINF
pour	pour	PREP
lire	lire	VINF
ces	ce	DETDEM
lettres	lettre	NCFP
,	,	PCTFAIB
qu'	que	PRI
il	il	PPER3S
cachait	cacher	VINDI3S
ensuite	ensuite	ADV
au	à le	DETDMS
fond	fond	NCMS
d'	de	PREP
un	un	DETIMS
vieux	vieux	ADJMIN
secrétaire	secrétaire	NCSIG
,	,	PCTFAIB
dont	dont	PRI
il	il	PPER3S
gardait	garder	VINDI3S
soigneusement	soigneusement	ADV
la	le	DETDFS
clef	clef	NCFS
dans	dans	PREP
une	un	DETIFS
poche	poche	NCSIG
de	de	PREP
son	son	DETPOSS
gilet	gilet	NCMS
.	.	PCTFORTE
Lorsque	lorsque	SUB
sa	son	DETPOSS
femme	femme	NCFS
l'	le	PPER3S
interrogeait	interroger	VINDI3S
,	,	PCTFAIB
il	il	PPER3S
se	se	PPER3S
contentait	contenter	VINDI3S
de	de	PREP
répondre	répondre	VINF
:	:	PCTFORTE
Eugène	Eugène	NPMS
m'	me	PPER1S
écrit	écrire	VINDP3S
qu'	que	SUB
il	il	PPER3S
se	se	PPER3S
porte	porter	VINDP3S
bien	bien	ADV
.	.	PCTFORTE
Il	il	PPER3S
y	y	PPER3S
avait	avoir	VINDI3S
longtemps	longtemps	ADV
que	que	SUB
Félicité	Félicité	NPFS
rêvait	rêver	VINDI3S
de	de	PREP
mettre	mettre	VINF
la	le	DETDFS
main	main	NCFS
sur	sur	PREP
les	le	DETDPIG
lettres	lettre	NCFP
de	de	PREP
son	son	DETPOSS
fils	fils	NCMIN
.	.	PCTFORTE
Le	le	DETDMS
lendemain	lendemain	NCMS
matin	matin	NCMS
,	,	PCTFAIB
pendant	pendant	PREP
que	que	PRI
Pierre	Pierre	NPMS
dormait	dormir	VINDI3S
encore	encore	ADV
,	,	PCTFAIB
elle	elle	PPER3S
se	se	PPER3S
leva	lever	VINDPS3S
et	et	COO
alla	aller	VINDPS3S
,	,	PCTFAIB
sur	sur	PREP
la	le	DETDFS
pointe	pointe	NCFS
des	de le	DETDPIG
pieds	pied	NCMP
,	,	PCTFAIB
substituer	substituer	VINF
à	à	PREP
la	le	DETDFS
clef	clef	NCFS
du	de le	DETDMS
secrétaire	secrétaire	NCSIG
,	,	PCTFAIB
dans	dans	PREP
la	le	DETDFS
poche	poche	NCSIG
du	de le	DETDMS
gilet	gilet	NCMS
,	,	PCTFAIB
la	le	DETDFS
clef	clef	NCFS
de	de	PREP
la	le	DETDFS
commode	commode	NCFS
,	,	PCTFAIB
qui	qui	PRI
était	être	VINDI3S
de	de	PREP
la	le	DETDFS
même	même	ADJSIG
grandeur	grandeur	NCFS
.	.	PCTFORTE
Puis	puis	COO
,	,	PCTFAIB
dès	dès	PREP
que	que	SUB
son	son	DETPOSS
mari	mari	NCMS
fut	être	VINDPS3S
sorti	sortir	VPARPMS
,	,	PCTFAIB
elle	elle	PPER3S
s'	se	PPER3S
enferma	enfermer	VINDPS3S
à	à	PREP
son	son	DETPOSS
tour	tour	NCSIG
,	,	PCTFAIB
vida	vider	VINDPS3S
le	le	DETDMS
tiroir	tiroir	NCMS
et	et	COO
lut	lire	VINDPS3S
les	le	DETDPIG
lettres	lettre	NCFP
avec	avec	PREP
une	un	DETIFS
curiosité	curiosité	NCFS
fébrile	fébrile	ADJSIG
.	.	PCTFORTE
M.	m.	NCMIN
de	de	PREP
Carnavant	Carnavant	NPI
ne	ne	ADV
s'	se	PPER3S
était	être	VINDI3S
pas	pas	ADV
trompé	tromper	VPARPMS
,	,	PCTFAIB
et	et	COO
ses	son	DETPOSS
propres	propre	ADJPIG
soupçons	soupçon	NCMP
se	se	PPER3S
confirmaient	confirmer	VINDI3P
.	.	PCTFORTE
Il	il	PPER3S
y	y	PPER3S
avait	avoir	VINDI3S
là	là	ADV
une	un	DETIFS
quarantaine	quarantain	NCFS
de	de	PREP
lettres	lettre	NCFP
,	,	PCTFAIB
dans	dans	PREP
lesquelles	lequel	PRI
elle	elle	PPER3S
put	pouvoir	VINDPS3S
suivre	suivre	VINF
le	le	DETDMS
grand	grand	ADJMS
mouvement	mouvement	NCMS
bonapartiste	bonapartiste	ADJSIG
qui	qui	PRI
devait	devoir	VINDI3S
aboutir	aboutir	VINF
à	à	PREP
l'	le	DETDMS
Empire	empire	NCMS
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
une	un	DETIFS
sorte	sorte	NCFS
de	de	PREP
journal	journal	NCMS
succinct	succinct	ADJMS
,	,	PCTFAIB
exposant	exposer	VPARPRES
les	le	DETDPIG
faits	fait	NCMP
à	à	PREP
mesure	mesure	NCFS
qu'	que	PRI
ils	il	PPER3P
s'	se	PPER3S
étaient	être	VINDI3P
présentés	présenter	VPARPMP
,	,	PCTFAIB
et	et	COO
tirant	tirer	VPARPRES
de	de	PREP
chacun	chacun	PIMS
d'	de	PREP
eux	lui	PPER3P
des	de le	DETDPIG
espérances	espérance	NCFP
et	et	COO
des	de le	DETDPIG
conseils	conseil	NCMP
.	.	PCTFORTE
Eugène	Eugène	NPMS
avait	avoir	VINDI3S
la	le	DETDFS
foi	foi	NCFS
.	.	PCTFORTE
Il	il	PPER3S
parlait	parler	VINDI3S
à	à	PREP
son	son	DETPOSS
père	père	NCMS
du	de le	DETDMS
prince	prince	NCMS
Louis Bonaparte	Louis bonaparte	NPMS
comme	comme	SUB
de	de	PREP
l'	le	DETDMS
homme	homme	NCMS
nécessaire	nécessaire	ADJSIG
et	et	COO
fatal	fatal	ADJMS
qui	qui	PRI
seul	seul	ADJMS
pouvait	pouvoir	VINDI3S
dénouer	dénouer	VINF
la	le	DETDFS
situation	situation	NCFS
.	.	PCTFORTE
Il	il	PPER3S
avait	avoir	VINDI3S
cru	croire	VPARPMS
en	en	PREP
lui	lui	PPER3S
avant	avant	PREP
même	même	ADJSIG
son	son	DETPOSS
retour	retour	NCMS
en	en	PREP
France	France	NPHSIG
,	,	PCTFAIB
lorsque	lorsque	SUB
le	le	DETDMS
bonapartisme	bonapartisme	NCMS
était	être	VINDI3S
traité	traiter	VPARPMS
de	de	PREP
chimère	chimer	NCFS
ridicule	ridicule	ADJSIG
.	.	PCTFORTE
Félicité	Félicité	NPFS
comprit	comprendre	VINDPS3S
que	que	SUB
son	son	DETPOSS
fils	fils	NCMIN
était	être	VINDI3S
depuis	depuis	PREP
1848	1848	NCMIN
un	un	DETIMS
agent	agent	NCMS
secret	secret	ADJMS
très	très	ADV
actif	actif	ADJMS
.	.	PCTFORTE
Bien	bien	ADV
qu'	que	SUB
il	il	PPER3S
ne	ne	ADV
s'	se	PPER3S
expliquât	expliquer	VSUBI3S
pas	pas	ADV
nettement	nettement	ADV
sur	sur	PREP
sa	son	DETPOSS
situation	situation	NCFS
à	à	PREP
Paris	Paris	NPHSIG
,	,	PCTFAIB
il	il	PPER3S
était	être	VINDI3S
évident	évident	ADJMS
qu'	que	SUB
il	il	PPER3S
travaillait	travailler	VINDI3S
à	à	PREP
l'	le	DETDMS
Empire	empire	NCMS
,	,	PCTFAIB
